"P00121","1","P00114","9"
"P00145","2","P00045","9"
"P00115","1","P00048","3"
"P00103","4","P00140","7"
"P00076","3","P00133","1"
"P00086","1","P00016","2"
"Score","0",,"6"
""
"P00049","7","P00045","9"
"P00127","1","P00032","3"
"P00080","8","P00143","3"
"P00059","7","P00086","1"
"P00053","4","P00094","2"
"P00058","9","P00003","3"
"Score","5",,"0"
""
"P00116","5","P00006","4"
"P00025","2","P00140","7"
"P00071","6","P00124","4"
"P00038","2","P00141","5"
"P00051","5","P00080","8"
"P00093","5","P00112","1"
"Score","0",,"1"
""
"P00067","4","P00081","6"
"P00078","7","P00085","3"
"P00034","1","P00133","1"
"P00045","9","P00094","2"
"P00086","1","P00076","3"
"P00101","3","P00111","4"
"Score","2",,"0"
""
"P00142","6","P00137","7"
"P00032","3","P00067","4"
"P00140","7","P00094","2"
"P00136","2","P00092","9"
"P00031","8","P00037","4"
"P00130","6","P00009","7"
"Score","0",,"0"
""
"P00052","5","P00048","3"
"P00129","9","P00029","6"
"P00122","3","P00094","2"
"P00018","1","P00032","3"
"P00037","4","P00133","1"
"P00015","4","P00066","6"
"Score","2",,"0"
""
"P00054","2","P00077","5"
"P00129","9","P00014","5"
"P00079","5","P00076","3"
"P00136","2","P00001","5"
"P00095","7","P00147","5"
"P00148","6","P00003","3"
"Score","2",,"0"
""
"P00033","7","P00122","3"
"P00059","7","P00052","5"
"P00036","5","P00113","3"
"P00040","5","P00139","2"
"P00055","4","P00148","6"
"P00074","7","P00089","5"
"Score","4",,"0"
""
"P00068","8","P00033","7"
"P00111","4","P00090","2"
"P00028","5","P00035","6"
"P00096","2","P00098","7"
"P00051","5","P00079","5"
"P00093","5","P00126","4"
"Score","0",,"1"
""
"P00127","1","P00024","7"
"P00148","6","P00029","6"
"P00012","1","P00081","6"
"P00090","2","P00019","3"
"P00043","4","P00004","2"
"P00009","7","P00109","4"
"Score","0",,"2"
""
"P00148","6","P00003","3"
"P00100","6","P00053","4"
"P00061","3","P00126","4"
"P00092","9","P00146","7"
"P00014","5","P00101","3"
"P00098","7","P00059","7"
"Score","3",,"0"
""
"P00093","5","P00070","9"
"P00072","8","P00053","4"
"P00001","5","P00143","3"
"P00083","5","P00032","3"
"P00044","5","P00017","4"
"P00012","1","P00011","3"
"Score","1",,"0"
""
"P00011","3","P00050","1"
"P00088","6","P00034","1"
"P00014","5","P00133","1"
"P00109","4","P00008","5"
"P00089","5","P00082","4"
"P00103","4","P00052","5"
"Score","3",,"0"
""
"P00023","2","P00140","7"
"P00012","1","P00129","9"
"P00058","9","P00008","5"
"P00054","2","P00102","5"
"P00029","6","P00079","5"
"P00038","2","P00028","5"
"Score","0",,"5"
""
"P00079","5","P00109","4"
"P00105","3","P00103","4"
"P00085","3","P00095","7"
"P00069","4","P00018","1"
"P00073","9","P00047","8"
"P00050","1","P00100","6"
"Score","0",,"2"
""
"P00131","5","P00015","4"
"P00041","8","P00141","5"
"P00030","3","P00147","5"
"P00095","7","P00110","2"
"P00026","2","P00025","2"
"P00150","8","P00049","7"
"Score","3",,"0"
""
"P00130","6","P00013","3"
"P00057","3","P00052","5"
"P00038","2","P00138","2"
"P00039","4","P00094","2"
"P00119","2","P00064","5"
"P00061","3","P00128","3"
"Score","0",,"0"
""
"P00005","5","P00094","2"
"P00081","6","P00057","3"
"P00041","8","P00075","7"
"P00045","9","P00117","2"
"P00076","3","P00039","4"
"P00091","1","P00093","5"
"Score","3",,"0"
""
"P00074","7","P00031","8"
"P00096","2","P00075","7"
"P00059","7","P00083","5"
"P00048","3","P00106","1"
"P00148","6","P00130","6"
"P00042","6","P00093","5"
"Score","0",,"0"
""
"P00134","9","P00072","8"
"P00104","1","P00043","4"
"P00035","6","P00078","7"
"P00089","5","P00041","8"
"P00027","7","P00084","9"
"P00028","5","P00099","5"
"Score","0",,"3"
""
"P00121","1","P00017","4"
"P00116","5","P00040","5"
"P00125","2","P00047","8"
"P00013","3","P00018","1"
"P00111","4","P00012","1"
"P00043","4","P00114","9"
"Score","0",,"3"
""
"P00065","8","P00007","6"
"P00100","6","P00062","5"
"P00064","5","P00097","2"
"P00063","7","P00134","9"
"P00149","3","P00051","5"
"P00037","4","P00049","7"
"Score","0",,"0"
""
"P00127","1","P00143","3"
"P00021","1","P00039","4"
"P00099","5","P00117","2"
"P00053","4","P00094","2"
"P00012","1","P00113","3"
"P00046","3","P00075","7"
"Score","0",,"2"
""
"P00075","7","P00014","5"
"P00028","5","P00019","3"
"P00083","5","P00100","6"
"P00022","5","P00039","4"
"P00050","1","P00020","9"
"P00110","2","P00138","2"
"Score","0",,"1"
""
"P00110","2","P00067","4"
"P00115","1","P00090","2"
"P00028","5","P00091","1"
"P00003","3","P00011","3"
"P00107","5","P00087","5"
"P00033","7","P00144","5"
"Score","1",,"0"
""
"P00101","3","P00014","5"
"P00021","1","P00093","5"
"P00150","8","P00020","9"
"P00088","6","P00107","5"
"P00096","2","P00054","2"
"P00097","2","P00106","1"
"Score","0",,"2"
""
"P00031","8","P00089","5"
"P00041","8","P00040","5"
"P00067","4","P00060","7"
"P00054","2","P00051","5"
"P00148","6","P00118","7"
"P00070","9","P00131","5"
"Score","1",,"0"
""
"P00104","1","P00023","2"
"P00009","7","P00076","3"
"P00101","3","P00146","7"
"P00053","4","P00130","6"
"P00113","3","P00033","7"
"P00015","4","P00142","6"
"Score","0",,"3"
""
"P00132","2","P00142","6"
"P00119","2","P00044","5"
"P00085","3","P00075","7"
"P00054","2","P00120","3"
"P00110","2","P00149","3"
"P00050","1","P00067","4"
"Score","0",,"5"
""
"P00002","9","P00102","5"
"P00023","2","P00085","3"
"P00005","5","P00014","5"
"P00138","2","P00008","5"
"P00020","9","P00009","7"
"P00092","9","P00040","5"
"Score","2",,"0"
""
"P00044","5","P00023","2"
"P00032","3","P00073","9"
"P00020","9","P00046","3"
"P00003","3","P00132","2"
"P00084","9","P00127","1"
"P00085","3","P00097","2"
"Score","4",,"0"
""
"P00062","5","P00063","7"
"P00114","9","P00140","7"
"P00117","2","P00122","3"
"P00022","5","P00072","8"
"P00146","7","P00015","4"
"P00137","7","P00034","1"
"Score","2",,"0"
""
"P00132","2","P00139","2"
"P00045","9","P00105","3"
"P00082","4","P00138","2"
"P00090","2","P00143","3"
"P00098","7","P00142","6"
"P00125","2","P00065","8"
"Score","1",,"0"
""
"P00145","2","P00044","5"
"P00065","8","P00084","9"
"P00110","2","P00050","1"
"P00030","3","P00129","9"
"P00123","5","P00107","5"
"P00092","9","P00130","6"
"Score","0",,"2"
""
"P00031","8","P00018","1"
"P00094","2","P00042","6"
"P00121","1","P00132","2"
"P00007","6","P00067","4"
"P00049","7","P00014","5"
"P00117","2","P00087","5"
"Score","1",,"0"
""
"P00026","2","P00067","4"
"P00071","6","P00072","8"
"P00139","2","P00103","4"
"P00033","7","P00111","4"
"P00149","3","P00081","6"
"P00095","7","P00100","6"
"Score","0",,"2"
""
"P00014","5","P00004","2"
"P00017","4","P00042","6"
"P00102","5","P00144","5"
"P00024","7","P00062","5"
"P00012","1","P00127","1"
"P00043","4","P00125","2"
"Score","2",,"0"
""
"P00064","5","P00018","1"
"P00058","9","P00083","5"
"P00043","4","P00143","3"
"P00073","9","P00027","7"
"P00098","7","P00082","4"
"P00013","3","P00139","2"
"Score","5",,"0"
""
"P00042","6","P00060","7"
"P00073","9","P00035","6"
"P00012","1","P00049","7"
"P00014","5","P00078","7"
"P00037","4","P00030","3"
"P00110","2","P00032","3"
"Score","0",,"2"
""
"P00058","9","P00009","7"
"P00113","3","P00020","9"
"P00034","1","P00099","5"
"P00047","8","P00068","8"
"P00064","5","P00021","1"
"P00048","3","P00050","1"
"Score","0",,"1"
""
"P00020","9","P00065","8"
"P00094","2","P00018","1"
"P00028","5","P00032","3"
"P00034","1","P00061","3"
"P00089","5","P00035","6"
"P00016","2","P00141","5"
"Score","0",,"1"
""
"P00142","6","P00069","4"
"P00024","7","P00022","5"
"P00139","2","P00144","5"
"P00079","5","P00039","4"
"P00032","3","P00146","7"
"P00133","1","P00061","3"
"Score","0",,"1"
""
"P00110","2","P00136","2"
"P00058","9","P00027","7"
"P00029","6","P00057","3"
"P00022","5","P00126","4"
"P00098","7","P00066","6"
"P00032","3","P00068","8"
"Score","1",,"0"
""
"P00102","5","P00106","1"
"P00004","2","P00060","7"
"P00147","5","P00120","3"
"P00049","7","P00132","2"
"P00135","5","P00092","9"
"P00105","3","P00134","9"
"Score","0",,"1"
""
"P00013","3","P00116","5"
"P00089","5","P00025","2"
"P00006","4","P00014","5"
"P00065","8","P00036","5"
"P00005","5","P00063","7"
"P00004","2","P00041","8"
"Score","0",,"2"
""
"P00049","7","P00013","3"
"P00128","3","P00034","1"
"P00070","9","P00129","9"
"P00089","5","P00027","7"
"P00111","4","P00081","6"
"P00126","4","P00107","5"
"Score","0",,"0"
""
"P00038","2","P00136","2"
"P00115","1","P00052","5"
"P00138","2","P00099","5"
"P00092","9","P00144","5"
"P00096","2","P00001","5"
"P00108","5","P00049","7"
"Score","0",,"3"
""
"P00127","1","P00108","5"
"P00117","2","P00055","4"
"P00146","7","P00136","2"
"P00042","6","P00019","3"
"P00110","2","P00115","1"
"P00040","5","P00079","5"
"Score","1",,"0"
""
"P00064","5","P00004","2"
"P00025","2","P00008","5"
"P00077","5","P00015","4"
"P00090","2","P00044","5"
"P00042","6","P00076","3"
"P00071","6","P00112","1"
"Score","2",,"0"
""
"P00032","3","P00025","2"
"P00043","4","P00121","1"
"P00056","7","P00110","2"
"P00134","9","P00091","1"
"P00021","1","P00143","3"
"P00078","7","P00008","5"
"Score","6",,"0"
""
"P00004","2","P00100","6"
"P00135","5","P00046","3"
"P00120","3","P00117","2"
"P00090","2","P00071","6"
"P00070","9","P00043","4"
"P00139","2","P00016","2"
"Score","0",,"0"
""
"P00089","5","P00035","6"
"P00033","7","P00015","4"
"P00140","7","P00024","7"
"P00150","8","P00128","3"
"P00075","7","P00107","5"
"P00122","3","P00146","7"
"Score","2",,"0"
""
"P00086","1","P00018","1"
"P00109","4","P00140","7"
"P00035","6","P00126","4"
"P00063","7","P00004","2"
"P00027","7","P00112","1"
"P00008","5","P00001","5"
"Score","3",,"0"
""
"P00056","7","P00124","4"
"P00017","4","P00092","9"
"P00077","5","P00011","3"
"P00146","7","P00102","5"
"P00008","5","P00050","1"
"P00032","3","P00136","2"
"Score","2",,"0"
""
"P00023","2","P00011","3"
"P00137","7","P00121","1"
"P00079","5","P00077","5"
"P00042","6","P00069","4"
"P00108","5","P00150","8"
"P00016","2","P00086","1"
"Score","2",,"0"
""
"P00054","2","P00111","4"
"P00116","5","P00123","5"
"P00067","4","P00002","9"
"P00063","7","P00096","2"
"P00110","2","P00012","1"
"P00147","5","P00107","5"
"Score","0",,"0"
""
"P00111","4","P00143","3"
"P00085","3","P00006","4"
"P00112","1","P00065","8"
"P00048","3","P00110","2"
"P00054","2","P00060","7"
"P00052","5","P00091","1"
"Score","0",,"2"
""
"P00122","3","P00107","5"
"P00093","5","P00145","2"
"P00141","5","P00149","3"
"P00088","6","P00011","3"
"P00026","2","P00124","4"
"P00008","5","P00040","5"
"Score","1",,"0"
""
"P00082","4","P00090","2"
"P00060","7","P00081","6"
"P00126","4","P00093","5"
"P00062","5","P00070","9"
"P00031","8","P00105","3"
"P00045","9","P00097","2"
"Score","3",,"0"
""
"P00041","8","P00011","3"
"P00109","4","P00058","9"
"P00148","6","P00034","1"
"P00116","5","P00089","5"
"P00080","8","P00099","5"
"P00053","4","P00117","2"
"Score","3",,"0"
""
"P00127","1","P00046","3"
"P00040","5","P00122","3"
"P00095","7","P00148","6"
"P00101","3","P00025","2"
"P00118","7","P00076","3"
"P00100","6","P00070","9"
"Score","1",,"0"
""
"P00118","7","P00008","5"
"P00079","5","P00014","5"
"P00001","5","P00023","2"
"P00141","5","P00086","1"
"P00116","5","P00046","3"
"P00038","2","P00083","5"
"Score","3",,"0"
""
"P00071","6","P00067","4"
"P00141","5","P00070","9"
"P00011","3","P00031","8"
"P00079","5","P00072","8"
"P00065","8","P00033","7"
"P00061","3","P00058","9"
"Score","0",,"5"
""
"P00032","3","P00091","1"
"P00023","2","P00120","3"
"P00111","4","P00090","2"
"P00134","9","P00107","5"
"P00045","9","P00042","6"
"P00129","9","P00051","5"
"Score","5",,"0"
""
"P00095","7","P00073","9"
"P00099","5","P00116","5"
"P00147","5","P00110","2"
"P00145","2","P00049","7"
"P00016","2","P00051","5"
"P00121","1","P00028","5"
"Score","0",,"4"
""
"P00107","5","P00092","9"
"P00121","1","P00136","2"
"P00041","8","P00030","3"
"P00027","7","P00134","9"
"P00052","5","P00012","1"
"P00138","2","P00070","9"
"Score","0",,"2"
""
"P00134","9","P00113","3"
"P00052","5","P00139","2"
"P00137","7","P00135","5"
"P00074","7","P00066","6"
"P00097","2","P00051","5"
"P00146","7","P00102","5"
"Score","4",,"0"
""
"P00092","9","P00117","2"
"P00112","1","P00121","1"
"P00115","1","P00069","4"
"P00140","7","P00034","1"
"P00122","3","P00039","4"
"P00020","9","P00103","4"
"Score","5",,"0"
""
"P00104","1","P00043","4"
"P00134","9","P00063","7"
"P00142","6","P00096","2"
"P00148","6","P00030","3"
"P00091","1","P00098","7"
"P00057","3","P00105","3"
"Score","0",,"0"
""
"P00073","9","P00001","5"
"P00079","5","P00052","5"
"P00090","2","P00109","4"
"P00044","5","P00072","8"
"P00111","4","P00058","9"
"P00143","3","P00149","3"
"Score","0",,"2"
""
"P00053","4","P00077","5"
"P00120","3","P00019","3"
"P00093","5","P00072","8"
"P00044","5","P00031","8"
"P00097","2","P00101","3"
"P00056","7","P00082","4"
"Score","0",,"2"
""
"P00024","7","P00145","2"
"P00072","8","P00108","5"
"P00018","1","P00137","7"
"P00007","6","P00023","2"
"P00032","3","P00139","2"
"P00073","9","P00002","9"
"Score","2",,"0"
""
"P00106","1","P00055","4"
"P00140","7","P00114","9"
"P00025","2","P00013","3"
"P00150","8","P00084","9"
"P00053","4","P00024","7"
"P00002","9","P00108","5"
"Score","0",,"2"
""
"P00019","3","P00092","9"
"P00021","1","P00025","2"
"P00117","2","P00120","3"
"P00052","5","P00147","5"
"P00039","4","P00134","9"
"P00047","8","P00056","7"
"Score","0",,"4"
""
"P00002","9","P00127","1"
"P00098","7","P00040","5"
"P00125","2","P00024","7"
"P00129","9","P00071","6"
"P00067","4","P00118","7"
"P00058","9","P00046","3"
"Score","4",,"0"
""
"P00126","4","P00059","7"
"P00093","5","P00142","6"
"P00107","5","P00130","6"
"P00067","4","P00103","4"
"P00110","2","P00132","2"
"P00062","5","P00100","6"
"Score","0",,"2"
""
"P00021","1","P00033","7"
"P00041","8","P00120","3"
"P00076","3","P00036","5"
"P00018","1","P00019","3"
"P00001","5","P00147","5"
"P00007","6","P00004","2"
"Score","0",,"0"
""
"P00078","7","P00025","2"
"P00030","3","P00063","7"
"P00099","5","P00148","6"
"P00135","5","P00089","5"
"P00080","8","P00096","2"
"P00033","7","P00062","5"
"Score","3",,"0"
""
"P00005","5","P00050","1"
"P00116","5","P00027","7"
"P00020","9","P00048","3"
"P00015","4","P00105","3"
"P00123","5","P00057","3"
"P00006","4","P00081","6"
"Score","3",,"0"
""
"P00106","1","P00059","7"
"P00118","7","P00109","4"
"P00038","2","P00076","3"
"P00125","2","P00134","9"
"P00075","7","P00049","7"
"P00080","8","P00132","2"
"Score","0",,"2"
""
"P00071","6","P00104","1"
"P00052","5","P00091","1"
"P00034","1","P00113","3"
"P00050","1","P00146","7"
"P00055","4","P00044","5"
"P00051","5","P00054","2"
"Score","1",,"0"
""
"P00093","5","P00112","1"
"P00049","7","P00092","9"
"P00070","9","P00082","4"
"P00043","4","P00004","2"
"P00080","8","P00010","1"
"P00077","5","P00051","5"
"Score","5",,"0"
""
"P00112","1","P00098","7"
"P00026","2","P00146","7"
"P00096","2","P00006","4"
"P00004","2","P00074","7"
"P00015","4","P00082","4"
"P00002","9","P00078","7"
"Score","0",,"5"
""
"P00138","2","P00095","7"
"P00074","7","P00088","6"
"P00110","2","P00014","5"
"P00030","3","P00022","5"
"P00042","6","P00024","7"
"P00116","5","P00089","5"
"Score","0",,"3"
""
"P00003","3","P00140","7"
"P00031","8","P00014","5"
"P00096","2","P00009","7"
"P00048","3","P00047","8"
"P00124","4","P00100","6"
"P00145","2","P00022","5"
"Score","0",,"5"
""
"P00029","6","P00104","1"
"P00018","1","P00019","3"
"P00047","8","P00031","8"
"P00109","4","P00100","6"
"P00015","4","P00144","5"
"P00088","6","P00111","4"
"Score","1",,"0"
""
"P00094","2","P00051","5"
"P00037","4","P00089","5"
"P00081","6","P00099","5"
"P00116","5","P00078","7"
"P00026","2","P00131","5"
"P00067","4","P00040","5"
"Score","0",,"3"
""
"P00032","3","P00068","8"
"P00091","1","P00136","2"
"P00034","1","P00094","2"
"P00087","5","P00042","6"
"P00003","3","P00043","4"
"P00145","2","P00111","4"
"Score","0",,"4"
""
"P00019","3","P00091","1"
"P00141","5","P00083","5"
"P00114","9","P00030","3"
"P00004","2","P00014","5"
"P00136","2","P00076","3"
"P00111","4","P00129","9"
"Score","0",,"0"
""
"P00066","6","P00007","6"
"P00084","9","P00070","9"
"P00078","7","P00013","3"
"P00137","7","P00146","7"
"P00023","2","P00116","5"
"P00041","8","P00089","5"
"Score","1",,"0"
""
"P00036","5","P00097","2"
"P00125","2","P00124","4"
"P00079","5","P00013","3"
"P00057","3","P00016","2"
"P00149","3","P00138","2"
"P00135","5","P00113","3"
"Score","2",,"0"
""
"P00004","2","P00139","2"
"P00018","1","P00058","9"
"P00048","3","P00039","4"
"P00065","8","P00027","7"
"P00097","2","P00044","5"
"P00054","2","P00138","2"
"Score","0",,"4"
""
"P00089","5","P00074","7"
"P00051","5","P00130","6"
"P00090","2","P00022","5"
"P00067","4","P00145","2"
"P00114","9","P00009","7"
"P00029","6","P00035","6"
"Score","0",,"1"
""
"P00049","7","P00003","3"
"P00102","5","P00040","5"
"P00073","9","P00016","2"
"P00032","3","P00137","7"
"P00031","8","P00064","5"
"P00143","3","P00107","5"
"Score","3",,"0"
""
"P00008","5","P00101","3"
"P00100","6","P00142","6"
"P00066","6","P00129","9"
"P00037","4","P00102","5"
"P00092","9","P00090","2"
"P00095","7","P00046","3"
"Score","3",,"0"
""
"P00127","1","P00067","4"
"P00065","8","P00016","2"
"P00137","7","P00008","5"
"P00078","7","P00095","7"
"P00043","4","P00045","9"
"P00099","5","P00132","2"
"Score","1",,"0"
""
"P00102","5","P00117","2"
"P00133","1","P00018","1"
"P00023","2","P00058","9"
"P00140","7","P00011","3"
"P00126","4","P00046","3"
"P00036","5","P00128","3"
"Score","1",,"0"
""
"P00144","5","P00006","4"
"P00124","4","P00141","5"
"P00104","1","P00028","5"
"P00131","5","P00133","1"
"P00119","2","P00003","3"
"P00026","2","P00061","3"
"Score","0",,"1"
""
"P00122","3","P00010","1"
"P00096","2","P00125","2"
"P00094","2","P00017","4"
"P00088","6","P00043","4"
"P00033","7","P00110","2"
"P00064","5","P00067","4"
"Score","3",,"0"
""
"P00076","3","P00077","5"
"P00139","2","P00054","2"
"P00020","9","P00126","4"
"P00025","2","P00074","7"
"P00111","4","P00045","9"
"P00009","7","P00068","8"
"Score","0",,"3"
""
"P00007","6","P00067","4"
"P00145","2","P00011","3"
"P00008","5","P00010","1"
"P00044","5","P00080","8"
"P00120","3","P00099","5"
"P00068","8","P00024","7"
"Score","0",,"0"
""
"P00084","9","P00147","5"
"P00132","2","P00139","2"
